,id,context,question,answers
1385,1385,"en septembre de la même année, lain sort un nouveau lp appartenant au projet shemusic intitulé electric girl, qui avait été mis de côté en 2010[1].",electric,"{""text"": [""electric""], ""answer_start"": [95]}"
1386,1386,"l'album electric girl, initialement prévu pour une sortie en 2010, a été reporté à novembre 2012.",electric,"{""text"": [""electric""], ""answer_start"": [8]}"
1387,1387,coloris - 17 juin 2008 orion - 16 septembre 2009 electric girl - 29 novembre 2012[1] (le 10 novembre 2010 était la date de sortie prévue) chiptune memories - 3 décembre 2015 aspire [2] - 8 novembre 2019,electric,"{""text"": [""electric""], ""answer_start"": [49]}"
1388,1388,"en 1932, il est libéré de la faillite [1]. il est co-directeur général de la city of london electric lighting company limited de 1915 à 1928 [4].",electric,"{""text"": [""electric""], ""answer_start"": [92]}"
1389,1389,la ligne utilisera des trains de grande capacité (8 voitures de taille a similaires aux lignes 1 et 2). [4] la ligne devrait utiliser un système de signalisation développé conjointement par thales et shanghai electric pour permettre un fonctionnement entièrement automatisé sans conducteur. [5],electric,"{""text"": [""electric""], ""answer_start"": [209]}"
1390,1390,"tout en travaillant au general electric research laboratory, rosen co-écrit en 1953 l'un des premiers manuels sur les circuits à transistors. [1] en 1956, rosen obtient un doctorat en génie électrique à l'université de syracuse (avec une mineure en physique du solide). [2]",electric,"{""text"": [""electric""], ""answer_start"": [31]}"
1391,1391,"atténuation de l'impact environnemental de l'aviation - fiscalité et subventions aéronautiques ((air passenger tax • kerosene tax taxe sur les passagers aériens • taxe sur le kérosène ) • avion électrique préservation écosystèmes - eaux anoxiques • biodiversité • biosécurité • blanchiment des coraux • carbone noir black carbon • effet de bordure edge effect• destruction de l'habitat • agriculture biologique • fragmentation de l'habitat • lixiviation in situ pêche - pêche à l'explosif • la pêche au chalut de fond bottom trawling (2) • prise accessoire • prise accidentelle de cétacés • filet maillant • pêche illégale, non déclarée et non réglementée • impact écologique de la pêche • pollution marine • surpêche • chasse à la baleine forêts - coupe à blanc • déforestation : reboisement et boisement • exploitation illégale • éthique des sentiers trail ethics2 ressources naturelles - épuisement des ressources resource depletion • exploitation des ressources naturelles • économie en état stationnaire espèces - espèces menacées • diversité génétique • destruction de l'habitat • extinction de l'holocène • espèces envahissantes • braconnage • déclin des pollinisateurs pollinator decline • extinction d'espèces • densité d'hôte seuil threshold host density• commerce d' espèces sauvages • maladie de la faune wildlife disease économie d' énergie - efficacité énergétique - ville sans voiture - alimentation locale énergie renouvelable - commercialisation d'énergie renouvelable renewable energy commercialization loisirs - aires protégées conservation d'eau atténuation des catastrophes droit de l'environnement - criminalité environnementale • justice environnementale • principe pollueur-payeur • principe de précaution • capture réglementaire - éthique des sentiers trail ethics élimination progressive des véhicules à combustibles fossiles aspects environnementaux de la voiture électrique environmental aspects of the electric car économie hydrogène programme de mise au rebut scrappage program recyclage de véhiculesvehicle recycling élimination progressive des plastiques à usage unique élimination progressive des sacs en plastique légers phase-out of lightweight plastic bags( australie • états-unis australia • united states) • sacs biodégradablesreusable shopping bag • sac à provisions réutilisablereusable shopping bag interdiction de l'eau en bouteille - bottled water ban — reuse of bottles plastic straw ban réutilisation des bouteilles interdiction de la paille en plastique agriculture durable transition nutritionnelle nutrition transition- agriculture cellulaire ( viande de culture ) • régime végétal plant-based diet( réducitarisme reducitarianism • véganisme • végétarisme )",electric,"{""text"": [""electric""], ""answer_start"": [1931]}"
1392,1392,"2019 burning man - electric sky, haus am lützowplatz, berlin 2018 face to face - visages de la collection hense, kunsthalle hense, gescher (g) [5] 2018 sturmhöhen, schafhof - maison des artistes européens haute-bavière, freising (g) 2017 grève générale, kunstverein münsterland, coesfeld [6] 2017 ¿qué dés? espronceda, barcelone [7] 2017 kiss - de rodin à bob dylan, bröhan-museum, berlin (g) exposition du prix wilhelm morgner 2017, musée wilhelm morgner, soest (g) 2017 under construction, schau fenster, berlin (g) [8] 2017 la peinture est morte. long live painting, cca andratx, majorque, espagne (g) 2016 détenus du parti, kunstverein kunstkreis hameln 2015 56e biennale de venise, pavillon national de maurice [9] (g) 2015 hamster - hipster - téléphone portable.",electric,"{""text"": [""electric""], ""answer_start"": [19]}"
1393,1393,"suite à la fermeture de l'activité et à la vente des actifs, liberty electric cars a engagé toute l'équipe d'ingénierie de modec et créé une nouvelle filiale nommée « liberty e-tech »[1]. après avoir échoué en janvier 2011 à conclure un accord avec navistar pour acheter la marque, liberty a lancé en juillet 2011 un service appelé «e-care» pour entretenir et entretenir les véhicules modec, qui couvre actuellement le royaume-uni, la france, l'allemagne et dubaï[2].",electric,"{""text"": [""electric""], ""answer_start"": [69]}"
1394,1394,the body electric .,electric,"{""text"": [""electric""], ""answer_start"": [9]}"
1395,1395,kerry livgren and corps de pneuma : when things get electric (1995) queensrÿche : hear in the now frontier (1997) (sur sign of the times) salem hill : the robbery of murder (1998) man on fire : habitat (2013) (sur mr. lie) john elefante : on my way to the sun (2013) (sur this is how the story goes) glass hammer: ode to echo (2014) spock's beard : the oblivion particle (2015),electric,"{""text"": [""electric""], ""answer_start"": [52]}"
1396,1396,"après avoir été invité pour trois titres de l'album de big big train en 2007, the difference machine, il est présenté comme un « invité permanent » sur the underfall yard (2009) et rejoint ensuie le groupe en tant que membre à part entière, apparaissant sur l'ep 2010 far skies. deep time, english electric part one (2012), english electric part two (2013), the wassail ep (2015), et plus récemment folklore (2016), grimspound (2017), the second brightest star (2017) et grand tour ( 2019).",electric,"{""text"": [""electric""], ""answer_start"": [298]}"
1397,1397,"il est également l'éditeur de la première anthologie indienne d'érotisme contemporain electric feather: the tranquebar book of erotic stories, publié par tranquebar press / westland.",electric,"{""text"": [""electric""], ""answer_start"": [86]}"
1398,1398,the last jet-engine laugh (2001) electric feather: the tranquebar book of erotic stories (2009) poriborton: an election diary (2011),electric,"{""text"": [""electric""], ""answer_start"": [33]}"
1399,1399,"cependant, le sbs remporte la deuxième partie de l'événement la nuit suivante, lorsqu'avec ronin, ils affrontent sabin, bomberry et tj perkins[8]. lors de la deuxième partie de all star weekend 2: electric boogaloo le 20 novembre 2005, le sbs affronte super dragon et davey richards pour le championnat du monde par équipe, mais perd le match[9]. lors de la première nuit de battle of los angeles le 2 septembre 2006, excalibur prend part à un match à quatre avec éliminations pour le championnat du monde qui comprend petey williams, human tornado et le champion de l'époque joey ryan[10].",electric,"{""text"": [""electric""], ""answer_start"": [197]}"
1400,1400,"xve squadron est rééquipé avec le bombardier english electric canberra b.2 en juin 1953, alors qu'il est à raf coningsby, dans le lincolnshire. il se déplaçe plus tard à raf cottesmore, dans le rutland, puis à raf honington, dans le suffolk.",electric,"{""text"": [""electric""], ""answer_start"": [53]}"
1401,1401,"en 1942, beatrice hicks est embauchée à la western electric company , à kearny dans le new jersey, pour concevoir et tester des oscillateurs à quartz[1]. elle est la première femme employée par western electric en tant qu'ingénieur [2] et elle y travaille trois ans.",electric,"{""text"": [""electric""], ""answer_start"": [51]}"
1402,1402,"au début de sa carrière, bryant a occupé des postes dans les entreprises d'électricité westinghouse electric et dupont . [1] bryant passera ensuite aux domaines de biotechnologie puis aux sociétés pharmaceutiques, où elle a travaillé chez pfizer, merck, genentech et novartis. [2] [1]",electric,"{""text"": [""electric""], ""answer_start"": [100]}"
1403,1403,"de 1944 à 1946, elle travaille pour general electric en tant qu'opératrice pour leur projet d'analyseur différentiel.",electric,"{""text"": [""electric""], ""answer_start"": [44]}"
1404,1404,"ltd., hong kong tev hinemoa 1946 1947–1967 6,911 gt ss maheno 1905 1905–1935 5,323 gt tss maori 1906 1907–1946 3,399 gt tev maori 1952 1953–1972 8,303 gt ss marama 1907 1907–1937 6,437 gt ss makura 1908 1908–1937 8,075 gt arrived 8 april 1937 at shanghai for breaking up ss manapouri 1882 1882-1915 1,783 gt first to have electric lights[1] sunk 1945.[2] tss maunganui 1911 1911–1957 7,527 gt sold 1948 as ss cyrenia; arrived 1957 at savona for breaking up ss monowai 1925 1925–1960 10,852 gt ex-ss razmak (1925-1930); sold 1960 in hong kong for breaking up ss penguin 1864 1879–1909 874 gt sunk 12 february 1909 off cape terawhiti; 75 deaths tev rangatira 1930 1931–1965 6,152 gt tev rangatira 1971 1972–1976 9,387 gt ss rotomahana 1879 1879-1921 1,727 gt the name was used by at least two other ships of the era.",electric,"{""text"": [""electric""], ""answer_start"": [322]}"
1405,1405,- schneider electric - facom - 3m - legrand - telemecanique - souriau - mersen - leroy somer - apem,electric,"{""text"": [""electric""], ""answer_start"": [12]}"
1406,1406,"b<>com compte 31 membres académiques et industriels qui financent l'institut de recherche technologique avec le soutien de l'état[5]: acetiam, artefacto, aspic technologies[6], aviwest[7], bbright[8], biotrial, centralesupélec, chu de rennes, chru de brest, ekinops, enensys[9], enib, ensta rennes, exfo, harmonic inc., human design group[10], imascap, inria, insa rennes, inserm, imt atlantique, kerlink, mitsubishi electric corporation, nokia, oceanopolis[11], orange, rennes school of business, secure-ic, tdf, université de bretagne occidentale et université de rennes 1.",electric,"{""text"": [""electric""], ""answer_start"": [417]}"
1407,1407,"diplômé d'hec paris et expert-comptable, il commence sa carrière en 1963 dans le cabinet d'audit arthur andersen en tant qu'auditeur puis directeur du département de révision comptable, avant de prendre la direction opérationnelle de sociétés à partir de 1970, dont strafor (1970 – 1998) puis schneider electric depuis 1996 en remplacement de didier pineau-valencienne.",electric,"{""text"": [""electric""], ""answer_start"": [303]}"
1408,1408,"depuis ses débuts en 2008, l’ensemble a notamment participé à la création d’œuvres de matthew ricketts (en) (1er prix : catégorie serge garant de la fondation socan 2011[réf. nécessaire]), scott rubin (2e prix : ossia new music 2013-2014 composition prize), julien robert (1er prix : sond’ar-te electric ensemble competition 2014 et 3e prix : catégorie serge garant de la fondation socan 2014), gabriel dharmoo (lauréat d’un prix opus 2019)[2] et james o’callaghan (en) (nomination aux prix juno 2020)[3].",electric,"{""text"": [""electric""], ""answer_start"": [295]}"
